id,location,name,specification,type_name,location_code,inventory_status_code,work_order_name,work_order_item_number,account_code,height,clli_code,st_uom_cd,st_pl_cl_cd,st_clli_cd,st_co_id,st_ownr_co_nm,st_vntge_yr,st_rmks,st_sap_stk_id,st_rte_id,st_bond_to_neut_cd,st_trmnl_id,st_pc_qty,st_sap_actvy_cd,st_sap_ntwk_id,st_envmt_cd
STRUCTURE_REG16/10843,0101000000D89AF3DA6C2B5AC01831C51F7C3A4940,POL:PPOLE:C213099,,POWER,LOC_C6214106,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10844,01010000008C10746D752B5AC0484BBF93823A4940,POL:PPOLE:C213110,,POWER,LOC_C6214115,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10858,0101000000EC00423056295AC0D018BC3BB43A4940,POL:PPOLE:C218805,,POWER,LOC_C6219757,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10859,0101000000DC992E9672295AC01818622ABA3A4940,POL:PPOLE:C218952,,POWER,LOC_C6219908,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10860,0101000000C02E928F80295AC060CD8527BA3A4940,POL:PPOLE:C218964,,POWER,LOC_C6219923,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10869,0101000000C817A2ADC4295AC02825B1CFDC3A4940,POL:PPOLE:C220323,,POWER,LOC_C6221260,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10870,01010000003C7CF99ACE295AC0E84BC3EBD83A4940,POL:PPOLE:C220344,,POWER,LOC_C6221282,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10900,0101000000B0179F3C6B2A5AC0D864C2D9B43B4940,POL:PPOLE:C193902,,POWER,LOC_C6195215,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/10902,0101000000680E80206F295AC04893930F553B4940,POL:PPOLE:C194087,,POWER,LOC_C6195390,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10907,010100000048B28FC7AC295AC038C645BD793B4940,POL:PPOLE:C220860,,POWER,LOC_C6221795,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10910,0101000000445E6928742B5AC0E825C49E6E3A4940,POL:PPOLE:C213130,,POWER,LOC_C6214134,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10911,01010000007CD44A14E6295AC09898FFAE543A4940,POL:PPOLE:C213185,,POWER,LOC_C6214187,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10912,0101000000347047057C2A5AC09033DDF01D3C4940,POL:PPOLE:C203448,,POWER,LOC_C6204603,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10913,0101000000203994FF7B2A5AC01863D4E0F63B4940,POL:PPOLE:C203457,,POWER,LOC_C6204610,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10914,01010000004CB2F33B6F295AC0C835368F913A4940,POL:PPOLE:C216654,,POWER,LOC_C6217623,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10915,0101000000203F9E3A6F295AC068E01568873A4940,POL:PPOLE:C216660,,POWER,LOC_C6217627,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10916,01010000009894A83572295AC048EDEA67873A4940,POL:PPOLE:C216674,,POWER,LOC_C6217640,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10918,01010000007C181F3B6F295AC050FCF61A673A4940,POL:PPOLE:C216708,,POWER,LOC_C6217675,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10919,01010000005CDAD83B6F295AC0E822EB01573A4940,POL:PPOLE:C216712,,POWER,LOC_C6217681,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10920,0101000000F4872B3C6F295AC0D0D06EB0543A4940,POL:PPOLE:C216713,,POWER,LOC_C6217682,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/10921,0101000000E0766A5977295AC0F06528AF543A4940,POL:PPOLE:C216721,,POWER,LOC_C6217689,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10922,0101000000FC3681A557295AC0D0B4DA1C573A4940,POL:PPOLE:C216740,,POWER,LOC_C6217707,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10923,0101000000246A41A657295AC0586E6BA36B3A4940,POL:PPOLE:C216751,,POWER,LOC_C6217715,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/10924,0101000000108AB91348295AC00871E2A16B3A4940,POL:PPOLE:C216765,,POWER,LOC_C6217731,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10925,0101000000D01EC40840295AC020ADCB72573A4940,POL:PPOLE:C216777,,POWER,LOC_C6217742,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10930,01010000001864BB10452A5AC0309EC9EAD53B4940,POL:PPOLE:C221097,,POWER,LOC_C6222028,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10931,0101000000E0D2EC12B92A5AC0085B5390873A4940,POL:PPOLE:C221100,,POWER,LOC_C6222031,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10938,010100000080968C9BCE295AC0F0321344D13A4940,POL:PPOLE:C220346,,POWER,LOC_C6221284,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/10939,0101000000C8B01F9CCE295AC018B757A7C93A4940,POL:PPOLE:C220348,,POWER,LOC_C6221287,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10941,010100000020B47106B7295AC04854C430BA3A4940,POL:PPOLE:C222956,,POWER,LOC_C6223853,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10942,01010000001C3549D3B0295AC05891A336BA3A4940,POL:PPOLE:C222961,,POWER,LOC_C6223855,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10943,0101000000705DDA6B9F295AC0F060EF2BBA3A4940,POL:PPOLE:C222973,,POWER,LOC_C6223873,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/10945,01010000001093F85B292B5AC050BFA89D543A4940,POL:PPOLE:C223115,,POWER,LOC_C6224006,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10946,010100000074ABC6962E2B5AC01093919C543A4940,POL:PPOLE:C223116,,POWER,LOC_C6224007,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10947,0101000000F0CA5D9A2E2B5AC0C8B5D7786C3A4940,POL:PPOLE:C223121,,POWER,LOC_C6224013,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10975,0101000000C872C8BC442A5AC070DAC333283B4940,POL:PPOLE:C220702,,POWER,LOC_C6221642,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10980,0101000000387D7EC4A12A5AC008A4FAC47D3A4940,POL:PPOLE:C221110,,POWER,LOC_C6222041,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10981,0101000000803FCCC3A12A5AC010F7D89D7B3A4940,POL:PPOLE:C221113,,POWER,LOC_C6222044,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10982,0101000000DC5012C1A12A5AC0E03B413A733A4940,POL:PPOLE:C221114,,POWER,LOC_C6222045,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/10983,0101000000BCE55764352A5AC01057E9E9C13B4940,POL:PPOLE:C221115,,POWER,LOC_C6222046,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10984,01010000002CE3FFBEA12A5AC09045E673693A4940,POL:PPOLE:C221116,,POWER,LOC_C6222047,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/10985,01010000004CB77CBCA12A5AC02822CF0A593A4940,POL:PPOLE:C221119,,POWER,LOC_C6222049,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10986,01010000001482C1DAFD295AC040DCEF6CE93B4940,POL:PPOLE:C221158,,POWER,LOC_C6222086,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10987,01010000001081D83C88295AC02029B593583C4940,POL:PPOLE:C224683,,POWER,LOC_C6225561,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10988,0101000000DCD9453B88295AC0A0B427834E3C4940,POL:PPOLE:C224686,,POWER,LOC_C6225565,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/10999,010100000020F8A2E71D2A5AC07024E2B06B3B4940,POL:PPOLE:C223167,,POWER,LOC_C6224057,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11000,01010000007CA352292C2A5AC088170DB16B3B4940,POL:PPOLE:C223174,,POWER,LOC_C6224067,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/11009,0101000000948355CC532A5AC0302FC564503B4940,POL:PPOLE:C233001,,POWER,LOC_C6233733,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11010,010100000024817280452A5AC068C4D365503B4940,POL:PPOLE:C233009,,POWER,LOC_C6233739,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11063,0101000000F4DB9C1FE6295AC0081D50B06B3A4940,POL:PPOLE:C213210,,POWER,LOC_C6214214,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11064,0101000000F483571EE6295AC0D81211BC693A4940,POL:PPOLE:C213213,,POWER,LOC_C6214215,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11065,0101000000E46A5EE7FC295AC0083FB188803A4940,POL:PPOLE:C213372,,POWER,LOC_C6214376,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11066,0101000000909381EAFC295AC0C0456163933A4940,POL:PPOLE:C213375,,POWER,LOC_C6214379,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11067,0101000000787F6F12042A5AC030EFDEAF543A4940,POL:PPOLE:C213476,,POWER,LOC_C6214484,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11110,01010000006486E86B51295AC080604BB8253B4940,POL:PPOLE:C217970,,POWER,LOC_C6218922,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11111,010100000010D9832052295AC0E8EFC3B3173B4940,POL:PPOLE:C217978,,POWER,LOC_C6218929,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,1972,,,,,,,,,AE
STRUCTURE_REG16/11112,0101000000D443751F52295AC08850D19D0F3B4940,POL:PPOLE:C217982,,POWER,LOC_C6218937,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,1972,,,,,,,,,AE
STRUCTURE_REG16/11113,0101000000485582E176295AC060CC47D3D23A4940,POL:PPOLE:C218052,,POWER,LOC_C6219000,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,1972,,,,,,,,,AE
STRUCTURE_REG16/11114,0101000000D4A7B4AF70295AC06073F56DC53A4940,POL:PPOLE:C218125,,POWER,LOC_C6219073,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,1972,,,,,,,,,AE
STRUCTURE_REG16/11115,0101000000485EEEAA5F295AC0788BAF2CC73A4940,POL:PPOLE:C218130,,POWER,LOC_C6219079,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,1972,,,,,,,,,AE
STRUCTURE_REG16/11125,0101000000F0BD3398CE295AC05863DAE8F03A4940,POL:PPOLE:C220404,,POWER,LOC_C6221343,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11126,0101000000B0A7389CE6295AC048C5676EE23A4940,POL:PPOLE:C220428,,POWER,LOC_C6221377,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11128,010100000064887CFAFC295AC0B894BB88DC3A4940,POL:PPOLE:C220454,,POWER,LOC_C6221394,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11129,010100000084729AECFC295AC080C6BE64E33A4940,POL:PPOLE:C220456,,POWER,LOC_C6221395,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11130,010100000030F230EFFC295AC0384FD3A6EB3A4940,POL:PPOLE:C220458,,POWER,LOC_C6221396,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/11131,010100000014F3ADEEFC295AC0F0366999D33A4940,POL:PPOLE:C220462,,POWER,LOC_C6221401,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11132,0101000000189D0CF1FC295AC078711B7ABC3A4940,POL:PPOLE:C220466,,POWER,LOC_C6221405,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11188,0101000000106A68FE162B5AC018E5DA698E3A4940,POL:PPOLE:C218228,,POWER,LOC_C6219176,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11189,0101000000007E115D252B5AC0786989237C3A4940,POL:PPOLE:C218238,,POWER,LOC_C6219189,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11190,0101000000E0CA971F312B5AC0E0B50A237C3A4940,POL:PPOLE:C218247,,POWER,LOC_C6219193,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11191,0101000000D4F952A0382B5AC088D031227C3A4940,POL:PPOLE:C218248,,POWER,LOC_C6219195,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11195,010100000030CC5FDAFD295AC0107F78C3E13B4940,POL:PPOLE:C221159,,POWER,LOC_C6222087,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11196,0101000000EC0912DBFD295AC030CF5F62D83B4940,POL:PPOLE:C221160,,POWER,LOC_C6222088,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/11197,01010000004CBF8ADAFD295AC0B05EF66CCF3B4940,POL:PPOLE:C221161,,POWER,LOC_C6222089,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/11198,01010000009482AADBFD295AC0987C08F19B3B4940,POL:PPOLE:C221184,,POWER,LOC_C6222110,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11208,010100000060B6D1F1322A5AC03890A5B16B3B4940,POL:PPOLE:C223189,,POWER,LOC_C6224085,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11246,01010000003CA5C1A23F295AC0109573BAD03A4940,POL:PPOLE:C220789,,POWER,LOC_C6221728,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,2002,,,,,,,,,AE
STRUCTURE_REG16/11259,01010000000CA6C9DBFD295AC08828E6C0753B4940,POL:PPOLE:C221206,,POWER,LOC_C6222133,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11260,0101000000449877DCFD295AC0400E2CAF6B3B4940,POL:PPOLE:C221207,,POWER,LOC_C6222135,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11261,0101000000E4015A2A172A5AC0B0463FB2AA3B4940,POL:PPOLE:C221231,,POWER,LOC_C6222159,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11313,0101000000D4D55EF0FB285AC0E8E1A1E8343C4940,POL:PPOLE:C193222,,POWER,LOC_C6194597,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11332,010100000050BDFD05B7295AC000E1DB12BE3A4940,POL:PPOLE:C224343,,POWER,LOC_C6225235,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11335,0101000000EC34EDF0E4295AC0C04CC490593B4940,POL:PPOLE:C223433,,POWER,LOC_C6224326,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/11336,0101000000882BBDEF65295AC028AA4ED9793B4940,POL:PPOLE:C193168,,POWER,LOC_C6194585,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11337,01010000000CDC51016F295AC070A0CA1A093C4940,POL:PPOLE:C194032,,POWER,LOC_C6195335,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11344,0101000000446163D3D4295AC0D8F9B939863A4940,POL:PPOLE:C214665,,POWER,LOC_C6215648,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11360,0101000000E0020AD4E6285AC0B001C3BF363C4940,POL:PPOLE:C193351,,POWER,LOC_C6194687,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11361,01010000007CB8791DD0285AC0D81D896C273C4940,POL:PPOLE:C193365,,POWER,LOC_C6194702,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11363,0101000000E8F14D63732A5AC01031DB71AA3B4940,POL:PPOLE:C193890,,POWER,LOC_C6195203,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11375,01010000000CE039035F295AC06011CCA36B3A4940,POL:PPOLE:C243643,,POWER,LOC_C6244186,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11384,010100000014A0AC99CE295AC060007F3DCE3B4940,POL:PPOLE:C223547,,POWER,LOC_C6224438,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11385,010100000000E902619E295AC078BF0A5DBA3B4940,POL:PPOLE:C220529,,POWER,LOC_C6221464,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11387,0101000000B0386908D12A5AC0D8BD452F7C3A4940,POL:PPOLE:C218535,,POWER,LOC_C6219490,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11388,0101000000A8FAE35DD82A5AC0E0A5952E7C3A4940,POL:PPOLE:C218536,,POWER,LOC_C6219492,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11390,0101000000504D8381EB295AC018C525739E3A4940,POL:PPOLE:C214674,,POWER,LOC_C6215656,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11391,0101000000BC134E33E6295AC0C8E93BF7923A4940,POL:PPOLE:C214705,,POWER,LOC_C6215685,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/11392,01010000001074372CE6295AC04053653B863A4940,POL:PPOLE:C214709,,POWER,LOC_C6215689,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11438,0101000000487223D9A12A5AC0F0DEA5CFEC3A4940,POL:PPOLE:C200484,,POWER,LOC_C6201684,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11439,0101000000783166DBA12A5AC060FD2DDBF03A4940,POL:PPOLE:C200489,,POWER,LOC_C6201685,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11440,0101000000B48257DFA12A5AC0C09FC954FA3A4940,POL:PPOLE:C200491,,POWER,LOC_C6201689,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11441,010100000000F55C62892A5AC0B8752F4B493B4940,POL:PPOLE:C200603,,POWER,LOC_C6201794,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/11444,0101000000F022097E58295AC0D0DAB1A1333B4940,POL:PPOLE:C215954,,POWER,LOC_C6216928,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11458,010100000090A42EC386295AC0D00CA90F553B4940,POL:PPOLE:C220845,,POWER,LOC_C6221778,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11466,0101000000F44B36B10F2A5AC0F86B518A893B4940,POL:PPOLE:C221244,,POWER,LOC_C6222170,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11467,01010000008886482A2C2A5AC0A8BDE694813B4940,POL:PPOLE:C221254,,POWER,LOC_C6222182,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11503,01010000006C7E9B7C752A5AC0908CC4BAE73B4940,POL:PPOLE:C195268,,POWER,LOC_C6196550,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11504,0101000000CC91857D752A5AC06832FE78CD3B4940,POL:PPOLE:C195279,,POWER,LOC_C6196560,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11506,01010000001888725D892A5AC0E0144C25513B4940,POL:PPOLE:C195359,,POWER,LOC_C6196643,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11507,0101000000E0B61663892A5AC0207CA807613B4940,POL:PPOLE:C195371,,POWER,LOC_C6196653,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11509,01010000008CC5E561892A5AC068250A20413B4940,POL:PPOLE:C200605,,POWER,LOC_C6201796,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11510,01010000006017CB486B2A5AC0F0CC2FB0323B4940,POL:PPOLE:C200618,,POWER,LOC_C6201808,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11511,010100000068EBCE7D732A5AC010208C0A223B4940,POL:PPOLE:C200641,,POWER,LOC_C6201833,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11512,0101000000144CB77D732A5AC0401305C0193B4940,POL:PPOLE:C200642,,POWER,LOC_C6201834,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/11513,01010000004404FC7D732A5AC080FEC37C0A3B4940,POL:PPOLE:C200649,,POWER,LOC_C6201838,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11519,01010000002CB6468D142A5AC0B08AA23AEF3A4940,POL:PPOLE:C220490,,POWER,LOC_C6221425,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/11520,0101000000A4C7E18C142A5AC080B1251BF73A4940,POL:PPOLE:C220492,,POWER,LOC_C6221429,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11524,010100000004B3A605D12A5AC070605F76853A4940,POL:PPOLE:C220577,,POWER,LOC_C6221516,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/11525,0101000000C48CBB04D12A5AC000F5A85D6B3A4940,POL:PPOLE:C220582,,POWER,LOC_C6221519,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11526,01010000001025D502D12A5AC0E8570198543A4940,POL:PPOLE:C220585,,POWER,LOC_C6221523,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/11528,010100000080BEFE685B2A5AC060794D38893B4940,POL:PPOLE:C220935,,POWER,LOC_C6221872,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
