id,path,in_structure,out_structure,name,specification,type_name,inventory_status_code,work_order_name,st_std_desc,measured_length,st_ownr_co_nm,st_eas_rmks,st_co_id,st_rmks,st_vntge_yr,sap_pm_order,create_user,created_at,update_user,updated_at
oh_route/767372,010200000002000000D40D6C794BF35AC0488E792C1C264940E0A0895250F35AC0A8C21F181C264940,pole/53957,pole/52513,OSP:MESS:C667736,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,WIESJ3,2017-06-01T11:00:35
oh_route/11038,01020000000200000000D9EDDE8AF25AC0E86CBB82CD244940340369BA8FF25AC030D19780CD244940,pole/54503,mywcom_route_junction/28040,OSP:MESS::8092302,MESSENGER,MESSENGER,IPL,,Aerial Copper,21.13035741,SASKTEL,,SWCRSK02,,,0,,,RAVAG1,2024-12-02T22:04:56
oh_route/264996,0102000000020000002878B30116F35AC0588CCB6F132549400CD286D515F35AC0E0D489360D254940,pole/53916,pole/54062,OSP:MESS:C641654,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/183744,010200000002000000F09A0175BDF25AC0A0CAE58381254940908C32A1BDF25AC0A80795BD87254940,pole/53562,pole/53670,OSP:MESS:C644431,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/456535,01020000000200000048AA47FE26F35AC0F8569DA25124494094DF2CCF2AF35AC0A83DDE7E55244940,pole/53295,building/67560,OSP:MESS:C651846,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,WILLJ2,2018-07-23T14:28:12
oh_route/849348,010200000002000000BCAE33791BF25AC0C0CE44E0A125494050461D9C16F25AC0A0B9B72AA2254940,pole/52880,pole/52638,OSP:MESS::8081818,MESSENGER,MESSENGER,IPL,,Aerial Copper,21.17770795,SASKTEL,,SWCRSK02,,2014,0,,,,
oh_route/708239,010200000002000000C81991F542F25AC0C8426B4D0C254940AC67D5D547F25AC0B0AF55520C254940,pole/54559,pole/52230,OSP:MESS:C647234,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/844326,01020000000200000004977F0E42F35AC07002663A0B2549401C0381E741F35AC0502A3BE604254940,pole/52413,pole/54078,OSP:MESS:C644847,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/839290,010200000002000000CCBA4B849BEA5AC038E67B34BF5449409CFC8AF39FEA5AC0106B5B7BBC544940,pole/52984,pole/54197,OSP:MESS:C642305,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,BVFLSK01,,,,,,CHENR1,2021-12-17T06:20:30
oh_route/653707,010200000004000000D883CC7252F35AC0E0B1276D69224940F4090FB652F35AC028EDB529692249407046E8F554F35AC0A039F079642249403CC7A5FC54F35AC058C0572364224940,pole/53757,pole/53846,OSP:MESS:C647988,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/49341,0102000000020000008C81EC2A41F35AC0D8A58871962249401467C85545F35AC0C0F29BBA99224940,pole/52247,pole/53775,OSP:MESS:C647873,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/97871,01020000000200000024FF374F85F45AC028DC1B7EA22449404422C22C85F45AC0A056A9C4A8244940,pole/53954,building/67939,OSP:MESS:C639278,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,ROOKP2,2023-02-14T07:06:03
oh_route/781411,010200000002000000CC1033A0A3F35AC0C88E689D59244940882BB0C5A3F35AC0D8537DE45F244940,pole/53471,pole/52712,OSP:MESS::8225169,MESSENGER,MESSENGER,IPL,,Aerial Fiber,20.8,SASKTEL,,SWCRSK02,,2014,974757,,,THUND1,2023-11-02T01:52:45
oh_route/836332,01020000000200000050461D9C16F25AC0A0B9B72AA2254940E48484B311F25AC0603CB074A2254940,pole/52638,pole/52734,OSP:MESS::8081819,MESSENGER,MESSENGER,IPL,,Aerial Copper,21.3728085,SASKTEL,,SWCRSK02,,2014,0,,,,
oh_route/753997,01020000000200000028E75ACD9DF15AC09096CC495925494078F1C9B3A0F15AC0F0F6A9625E254940,pole/52968,pole/52956,OSP:MESS:C636536,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/448781,0102000000020000003434A7C3B1F35AC040EFFA2A0B254940F0E388E5B1F35AC0C029B37B11254940,pole/54112,pole/53515,OSP:MESS:C639889,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/276793,0102000000020000001C82367B18F35AC008992DF17125494028186C5518F35AC058A0904978254940,pole/53870,pole/52645,OSP:MESS:C641871,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/847,0102000000070000008484A62717F35AC0785829233F2549407CA9164617F35AC038628A653F254940E4D1FA4C17F35AC06882FA664025494050C8DA4E17F35AC0109BD4AC4025494030E86F3517F35AC0B8A01A4341254940A4F0FE4A17F35AC070132F6844254940D80F575217F35AC0787ED06E45254940,pole/54161,pole/53272,OSP:MESS::8088779,MESSENGER,MESSENGER,IPL,,Aerial Copper,21.57087042,SASKTEL,,SWCRSK02,,2014,0,,,,
oh_route/607555,0102000000020000004CF1F70CDAF25AC028054D20AC23494074F1AE15D5F25AC0D046F225AC234940,pole/54468,pole/53443,OSP:MESS:C643362,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/294816,0102000000020000004076187250F35AC09858E407C925494024C5C46F55F35AC068102A01C9254940,pole/53554,pole/52398,OSP:MESS::9492028,MESSENGER,MESSENGER,IPL,,Aerial Fiber,21.7,SASKTEL,,SWCRSK02,,2015,977356,,,THUND1,2023-11-06T22:54:28
oh_route/183743,010200000002000000E08F4715EAF25AC088FB0C3823254940789F5442EAF25AC098EE33A329254940,pole/54052,pole/53490,OSP:MESS:C644375,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/399663,010200000002000000DC18D04502F25AC028A98EBAF523494044C7DF3A02F25AC010644E4EEF234940,pole/54522,pole/54315,OSP:MESS::8118918,MESSENGER,MESSENGER,IPL,,Aerial Fiber,21.8,SASKTEL,,SWCRSK02,,2014,974757,,,THUND1,2023-11-01T23:52:27
oh_route/809076,01020000000200000018EA1AA72DEF5AC0E85553B5440E4940A08A71B731EF5AC0785875B1440E4940,pole/52870,pole/53211,OSP:MESS:C657625,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,WYMRSK02,,,,,,CHENR1,2022-05-02T05:39:51
oh_route/545640,010200000002000000F029E9293EF35AC0F0F792005424494080354F2739F35AC0C867469A53244940,pole/53770,building/67429,OSP:MESS:C652955,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,PITTM1,2025-11-03T06:20:20
oh_route/651080,0102000000020000002C056C5311F35AC06000D486632449401CD89E1716F35AC000DBDC9365244940,pole/53432,building/67419,OSP:MESS:C651035,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,WILLJ2,2018-07-24T11:46:01
oh_route/66030,0102000000020000003071202E1DF45AC0B8D3FF746E24494024E226031DF45AC09097A10368244940,pole/54282,pole/53653,OSP:MESS:C652686,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/765652,01020000000500000034BB76E882F25AC0D82150CD8A24494054A9DD0583F25AC0406B5AA38A244940C0EF320583F25AC02074F257852449407884580583F25AC0E88FBDD984244940F0A0E3E782F25AC018CBF56F84244940,pole/53619,pole/53796,OSP:MESS:C706782,MESSENGER,MESSENGER,IPL,,Poles,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/357166,010200000002000000D4FFF4F796F35AC0B05531EB7E244940C8C1A1F49BF35AC018C5380D7E244940,pole/52855,building/67363,OSP:MESS:C654877,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/166338,01020000000200000018A6447F79F25AC038A5DE1B4F254940E0AD6A7E79F25AC0C8D692AC48254940,pole/52731,pole/54003,OSP:MESS:C644583,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/232253,010200000002000000C4BB050D5BF25AC080970150CD244940086DF2C156F25AC00817EDBCD0244940,pole/53824,pole/54034,OSP:MESS::8092614,MESSENGER,MESSENGER,IPL,,Aerial Copper,22.0009966,SASKTEL,,SWCRSK02,,,0,,,RAVAG1,2024-12-02T22:05:03
oh_route/358454,010200000002000000BCE5DF9E8FF25AC0803F7A325B2549405829699D8FF25AC0986E36B654254940,pole/54259,pole/52851,OSP:MESS:C644564,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/482965,010200000002000000A46E09EE77F35AC04866101ADF22494010DAE73B7CF35AC0005E407EE2224940,pole/54348,pole/53705,OSP:MESS:C647913,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/192922,010200000002000000088DCCC8C5F15AC078151C423B2549409CC3A8B0C1F15AC0A8C271163F254940,pole/53513,pole/53547,OSP:MESS:C636963,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/249466,010200000006000000B86E1A4037F35AC03061375006234940D4DD537137F35AC00067A58D0623494030B0D0FF39F35AC0D0C8B49106234940A00AA54D3AF35AC040FFFE80062349409C8988193CF35AC0B0291C8306234940807D71323CF35AC0A0A0B96006234940,pole/54301,pole/52961,OSP:MESS::8128207,MESSENGER,MESSENGER,IPL,,Aerial Fiber,21.5,SASKTEL,,SWCRSK02,,2014,974757,,,THUND1,2023-11-02T03:40:59
oh_route/259221,01020000000200000090D3679F58F15AC030E00FF37025494004EA5C9D58F15AC010FCD97677254940,pole/52408,pole/53257,OSP:MESS:C633842,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/647446,01020000000200000068438D8E80F35AC01097C72D75244940B4F871BA80F35AC038DED6B07B244940,pole/53505,pole/54517,OSP:MESS:C654104,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/376034,0102000000020000001C90867E26F35AC0886CDFF73D2449404067B85226F35AC0C843407437244940,pole/52515,pole/52384,OSP:MESS:C651669,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/385274,010200000002000000E46397D8D7F15AC0682C07D8D924494048F8BDD1D7F15AC030A8184FD3244940,pole/52457,pole/53844,OSP:MESS:C638920,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/704261,01020000000200000060B744388AF25AC0F84CBA903B2649402C71BEBA85F25AC0306944B73E264940,pole/53989,pole/52859,OSP:MESS:C648126,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/221813,01020000000200000078FEFB2669F15AC0D8145E75692549409CC6ED3264F15AC028F808CA67254940,pole/53237,pole/53521,OSP:MESS:C636282,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/333359,010200000002000000006230843EF35AC0E88C9D67612449409CC1BD6A39F35AC06088B00F62244940,pole/52475,building/67205,OSP:MESS:C653037,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,THARS1,2025-09-17T11:25:31
oh_route/153163,0102000000020000009CC6ED3264F15AC028F808CA672549407C28C9215FF15AC0B8D895B266254940,pole/53521,pole/53838,OSP:MESS:C636283,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/818139,010200000002000000840E77B1EDF25AC028300728AA254940240C00DEEDF25AC090F3CDBCB0254940,pole/53092,pole/52360,OSP:MESS:C644685,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/704819,010200000002000000106166198EF25AC070EE295284254940A80EB9198EF25AC0C0E615EF8A254940,pole/54104,pole/54272,OSP:MESS:C646286,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/493504,010200000002000000000CF41EE1F45AC070754F778E244940ACB12A46E6F45AC068786F568E244940,pole/53149,pole/53814,OSP:MESS:C667777,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,THARS1,2025-09-17T09:38:06
oh_route/543707,01020000000200000018F697B78CF45AC080BE1E9AD9244940441DA18F87F45AC05095A8B1D9244940,pole/54017,pole/53446,OSP:MESS:C637020,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,ROOKP2,2023-02-14T14:46:37
oh_route/139506,0102000000020000002C5847E1BCF25AC0E046B7E905234940C45C0DE1BCF25AC0E887DB850C234940,pole/53474,pole/54564,OSP:MESS:C660285,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/848408,010200000002000000AC1E8558EEF25AC0687E34BD00234940B09A6752EEF25AC088C6711FFA224940,pole/54152,pole/54390,OSP:MESS:C651946,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/570543,01020000000200000064574A6479F25AC0109C8EC803254940388CAF6179F25AC0E0A7B9680A254940,pole/54437,pole/54300,OSP:MESS:C645564,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/849589,01020000000200000048F9EB43EEF25AC058BECCBC84234940D86DA745EEF25AC030CDC81B7E234940,pole/52965,pole/53930,OSP:MESS:C651929,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/130640,010200000002000000449D1CB2BFF45AC0F847E7828E244940F8F481DFC4F45AC088638B818E244940,pole/52686,pole/53753,OSP:MESS:C667811,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,ROOKP2,2023-02-13T15:23:44
oh_route/720874,0102000000020000007474088E7EF35AC0F03F5A52E422494048C58A107AF35AC0809CE388E7224940,pole/53065,pole/53132,OSP:MESS:C647924,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/751634,0102000000020000003457AF1D2AEC5AC008F6F0B629244940340520582FEC5AC0A8C175DE29244940,pole/52735,pole/52958,OSP:MESS:C650629,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/644037,0102000000040000003C7A861A2CF35AC0A07EA1CB842249405C4D31162CF35AC088A9BB8C84224940A0FB50A12EF35AC090C737417F224940BC4866CA2EF35AC0A08F9C337F224940,pole/54370,pole/54357,OSP:MESS::8123983,MESSENGER,MESSENGER,IPL,,Aerial Fiber,23.400000000000002,SASKTEL,,SWCRSK02,,2014,974757,,,THUND1,2023-11-02T01:34:18
oh_route/808914,01020000000200000008D0140C37F35AC048C158EEAB234940B4D1B90837F35AC03033859EB2234940,pole/53539,pole/54138,OSP:MESS:C643433,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/676492,0102000000020000004C0B337479F25AC028C24FB49C2449406C6ACB7979F25AC0C0F2D565A3244940,pole/52228,pole/53522,OSP:MESS::8157641,MESSENGER,MESSENGER,IPL,,Aerial Fiber,21.7,SASKTEL,,SWCRSK02,Height captured on 20/07/10 17:05 by PoffB1,2014,974757,,,THUND1,2023-11-02T01:51:34
oh_route/430659,010200000002000000F85C8ED3C7F15AC000F9129794244940EC299999C2F15AC0E8078C9A94244940,pole/52974,pole/52565,OSP:MESS:C658358,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/495793,010200000004000000785E6E5383F35AC080BD77ABD9244940104D935E83F35AC0F0C9AD5DDB2449404800E84483F35AC03067227EDB2449403C3EDA6583F35AC0A031C750E0244940,pole/54090,pole/54011,OSP:MESS::8091022,MESSENGER,MESSENGER,IPL,,Aerial Copper,22.75687805,SASKTEL,,SWCRSK02,,2014,0,,,ENAGV1,2024-11-19T03:45:12
oh_route/474879,0102000000020000000401A6CABFF15AC000FE27C1132549408084DACFBFF15AC0381D68751A254940,pole/53713,pole/54028,OSP:MESS:C638847,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/847372,010200000002000000D05CE33D6BF35AC0F88A840F95244940FC823A6B6BF35AC0D82DE3C29B244940,pole/53966,pole/54432,OSP:MESS::8091346,MESSENGER,MESSENGER,IPL,,Aerial Copper,22.76126822,SASKTEL,,SWCRSK02,,2014,0,,,RAVAG1,2024-12-02T22:04:55
oh_route/447026,01020000000200000034F2504602F25AC008550CF2DB234940B4879E4302F25AC0A013BE3BD5234940,pole/52960,pole/53165,OSP:MESS::8118921,MESSENGER,MESSENGER,IPL,,Aerial Fiber,22.2,SASKTEL,,SWCRSK02,,2014,974757,,,THUND1,2023-11-02T05:05:23
oh_route/104914,010200000002000000F4A75CFA1AF25AC0606ADB35C3244940DCBEB1E115F25AC0B088AACAC4244940,pole/54365,building/67768,OSP:MESS:C646152,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/548574,010200000002000000AC446397EFF35AC0382FE0957F24494054C50A6DEFF35AC0388A88DC78244940,pole/53243,pole/53267,OSP:MESS:C652575,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/90194,010200000002000000D452F70349F35AC0801661E32A264940280E070C49F35AC070B1AF9D31264940,pole/52683,pole/52743,OSP:MESS:C668608,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,KATRR1,2020-02-21T03:58:40
oh_route/486935,010200000002000000B4879E4302F25AC0A013BE3BD523494098ABE63902F25AC03013177DCE234940,pole/53165,pole/53010,OSP:MESS::8118922,MESSENGER,MESSENGER,IPL,,Aerial Fiber,21.8,SASKTEL,,SWCRSK02,,2014,974757,,,THUND1,2023-10-31T23:20:17
oh_route/602356,010200000003000000D817D3C3A5F25AC038627B3A922449405CA8C6C2A5F25AC0684FBC7C8B244940A07040C2A5F25AC0F8BBA77A8B244940,pole/52945,pole/52714,OSP:MESS:C649547,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,KATRR1,2019-06-28T05:01:33
oh_route/754426,0102000000050000002892E6F7ECF15AC068B3439999244940ACF4F309EDF15AC0701175129624494034EDA1FEECF15AC0E83DB39695244940DC5E3CFDECF15AC020215A30932449400047771AEDF15AC0F8542BD992244940,pole/53900,pole/53003,OSP:MESS:C652428,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/161448,010200000002000000348CFCA642F15AC088FFE8C6B425494060DFD1A342F15AC07865E889BB254940,pole/54030,pole/54012,OSP:MESS:C633758,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,WILLJ2,2019-01-10T12:14:23
oh_route/602402,0102000000020000005CC05BB83DF35AC050872406432449404CEACE8A3DF35AC0F87704443C244940,pole/52243,pole/54566,OSP:MESS:C652729,MESSENGER,MESSENGER,IPL,,Aerial Copper,23.0,SASKTEL,,SWCRSK02,,,,,,GROCB1,2022-04-06T15:40:41
oh_route/79027,010200000002000000F07882462EEC5AC0F857F2926E244940B8CFB5252EEC5AC0A071C55875244940,pole/54071,pole/54219,OSP:MESS:C650648,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/681501,01020000000200000034BFA1BD08F55AC0B03797738D244940E81CC9060EF55AC0D83619508D244940,pole/53971,pole/53623,OSP:MESS:C667762,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,FLANR2,2022-04-11T19:36:51
oh_route/594531,01020000000400000068C2FB4C8BF15AC048A00FA39B2449402CE9656A8BF15AC068CDFB119C244940D8C0416E8BF15AC020AC0E0CA224494098E5DB508BF15AC0285E945CA2244940,pole/52428,pole/54127,OSP:MESS:C660758,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/663611,010200000002000000600D26E454F35AC070CD23DA69244940B801D9CA4FF35AC07884F7B56B244940,pole/53567,building/66403,OSP:MESS:C653519,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/598358,0102000000020000008CAE2D9788F35AC028432982812549407497A29484F35AC0880C7AF585254940,pole/54416,pole/53506,OSP:MESS:C640273,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/809760,01020000000200000054D1A3D29DF25AC010409500A024494060CCD71199F25AC0F013BFB09C244940,pole/53251,pole/54009,OSP:MESS:C649513,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/328900,0102000000020000002C83F0BC22F25AC04809D042842649409489D4141EF25AC08095E58687264940,pole/52901,pole/53631,OSP:MESS:C666150,MESSENGER,MESSENGER,IPL,,Aerial Copper,21.900000000000002,SASKTEL,,SWCRSK02,,,,,,,
oh_route/237795,010200000002000000403EDE6779F25AC0C059376910254940FC11C76679F25AC0308A693C17254940,pole/54109,pole/52279,OSP:MESS:C645572,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/670776,0102000000020000001C700CEA83F25AC0183338A05E264940DCF9A57B86F25AC090005A9F64264940,pole/53779,pole/53431,OSP:MESS:C648346,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,THUND1,2019-08-27T23:46:22
oh_route/1067,010200000002000000B04CF63797F25AC0C082727DCD2449404005AFDF91F25AC0C826A57FCD244940,pole/52709,pole/53819,OSP:MESS:C645445,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/291199,0102000000020000007C4F637DEEF35AC000E8D1A35524494060E8F94FEEF35AC0F897B3CA4E244940,pole/54557,pole/54399,OSP:MESS:C652603,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/872424,010200000002000000B02DE2BF69F35AC020A13C7F5C244940005D109E64F35AC068B3E06E5E244940,pole/53008,building/66793,OSP:MESS:C653763,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,HUNTG1,2020-01-02T14:45:00
oh_route/832676,010200000002000000C4C53FD62DF35AC018CB27AA852649400C28009E2BF35AC0D86A63E78B264940,pole/54235,pole/52433,OSP:MESS::8079819,MESSENGER,MESSENGER,IPL,,Aerial Copper,23.27758235,SASKTEL,,SWCRSK02,,2014,0,,,ROOKP2,2023-03-06T16:06:44
oh_route/588888,010200000002000000B4DCB0A5BBF25AC0D8CBED336E254940A03665FFC0F25AC0E89A8FF96D254940,pole/54280,pole/54376,OSP:MESS:C644474,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/4903,010200000002000000B041D01880F35AC008CAB38663244940D8A2E0EA7FF35AC01083CCAA5C244940,pole/54431,pole/53473,OSP:MESS::8105140,MESSENGER,MESSENGER,IPL,,Aerial Copper,23.29871465,SASKTEL,,SWCRSK02,,,0,,,RAVAG1,2024-11-18T22:45:16
oh_route/310583,010200000002000000609CF9B42EF35AC050B75B1B75254940F8F3E9882EF35AC01050B53E6E254940,pole/53047,pole/53113,OSP:MESS:C641806,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/455880,010200000002000000E85E54766DF35AC0E898CA7AE8244940245C49A46DF35AC01099C858EF244940,pole/53171,pole/53622,OSP:MESS:C640560,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/407380,010200000002000000083EFD0202F25AC08096AF849B2449408CF49C0602F25AC0D0D06B65A2244940,pole/53209,pole/52736,OSP:MESS:C651238,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/183160,010200000003000000D0A1A5BBA3F15AC0507608901F234940CC390B8AA5F15AC008E091DE1B2349406031636AA8F15AC088EBF2FC15234940,pole/52403,pole/52981,OSP:MESS:C708166,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/791683,01020000000200000098F0D9A754F35AC018729EE46024494008146F6C4FF35AC08014CD545F244940,pole/54398,building/67942,OSP:MESS:C653513,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,QUANM1,2018-12-10T10:22:40
oh_route/521457,0102000000020000000C68BE8A79F25AC050ED8887D3244940AC55A68B79F25AC088D84C6ADA244940,pole/52718,pole/54168,OSP:MESS:C645551,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/311336,0102000000020000000CCCC2B86AF35AC070B33149812449400027EAEB6AF35AC038180B2C88244940,pole/53607,pole/53321,OSP:MESS:C651957,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/791929,010200000002000000644642D21CF45AC058DA6CC3602449403C020FA41CF45AC038C6DBD859244940,pole/52362,pole/53908,OSP:MESS:C652693,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/279022,010200000002000000247735FF83F35AC0482A3F55F72449403401D52B84F35AC0E85D6743FE244940,pole/54388,pole/52746,OSP:MESS::8091020,MESSENGER,MESSENGER,IPL,,Aerial Copper,23.540024,SASKTEL,,SWCRSK02,,2014,0,,,RAVAG1,2024-12-02T22:05:12
oh_route/572243,010200000002000000B88D9B54B3F25AC0C0B95CBDBD244940203F8C57B3F25AC0A8676FCDB6244940,pole/53574,pole/53722,OSP:MESS:C646345,MESSENGER,MESSENGER,IPL,,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,,,,
oh_route/113404,0102000000020000005025F8163EF45AC030D9BA393424494054A959CD3EF45AC05853FA582D244940,pole/53139,pole/52396,OSP:MESS::15966967,MESSENGER,MESSENGER,IPL,SWCR112098,Aerial Copper,0.0,SASKTEL,,SWCRSK02,,,,ROOKP2,2023-02-09T10:52:18,ENAGV1,2025-09-16T03:24:42
